EPC,AntnenaId,ChannelIndex,Doppler,PeekRssi,PreciseRssi,Phase,FirstReadTime,LastReadTime,ReadCount,Timestamp
E2003072430F020826200E1E,1,1,221,-42,-4250,1824,1456382230221515,1456382230221515,1,1456390179148
E2003072430F020826200E1E,1,1,-52,-40,-4000,3356,1456382230231750,1456382230231750,1,1456390179148
E2003072430F020826200E1E,1,1,-1132,-38,-3800,2940,1456382230234973,1456382230234973,1,1456390179267
E2003072430F020826200E1E,1,1,299,-40,-4000,2936,1456382230253052,1456382230253052,1,1456390179267
E2003072430F020826200E1E,1,1,-117,-39,-3900,2440,1456382230256086,1456382230256086,1,1456390179267
E2003072430F020826200E1E,1,1,130,-40,-4050,2128,1456382230297337,1456382230297337,1,1456390179267
E2003072430F020826200E1E,1,1,729,-45,-4500,1152,1456382230302125,1456382230302125,1,1456390179268
E2003072430F020826200E1E,1,1,-273,-39,-3900,3016,1456382230312162,1456382230312162,1,1456390179268
E2003072430F020826200E1E,1,1,-143,-40,-4000,2364,1456382230315400,1456382230315400,1,1456390179268
E2003072430F020826200E1E,1,1,-364,-42,-4250,3964,1456382230325582,1456382230325582,1,1456390179268
E2003072430F020826200E1E,1,1,-195,-40,-4050,3164,1456382230329916,1456382230329916,1,1456390179269
E2003072430F020826200E1E,1,1,-364,-43,-4350,1568,1456382230340161,1456382230340161,1,1456390179269
E2003072430F020826200E1E,1,1,-585,-44,-4450,616,1456382230343371,1456382230343371,1,1456390179269
E2003072430F020826200E1E,1,1,-247,-39,-3950,2536,1456382230353609,1456382230353609,1,1456390179269
E2003072430F020826200E1E,1,1,-533,-42,-4200,2016,1456382230356397,1456382230356397,1,1456390179308
E2003072430F020826200E1E,1,1,-169,-41,-4150,3460,1456382230366960,1456382230366960,1,1456390179308
E2003072430F020826200E1E,1,1,-338,-40,-4000,3032,1456382230369973,1456382230369973,1,1456390179309
E2003072430F020826200E1E,1,1,-364,-44,-4400,1300,1456382230380212,1456382230380212,1,1456390179309
E2003072430F020826200E1E,1,1,-664,-44,-4450,400,1456382230383009,1456382230383009,1,1456390179310
E2003072430F020826200E1E,1,1,-117,-39,-3950,2404,1456382230393227,1456382230393227,1,1456390179310
E2003072430F020826200E1E,1,1,-559,-42,-4200,1796,1456382230396226,1456382230396226,1,1456390179401
E2003072430F020826200E1E,1,1,-143,-41,-4100,3340,1456382230406769,1456382230406769,1,1456390179401
E2003072430F020826200E1E,1,1,-416,-40,-4000,2948,1456382230409572,1456382230409572,1,1456390179402
E2003072430F020826200E1E,1,1,-390,-44,-4450,1076,1456382230420022,1456382230420022,1,1456390179402
E2003072430F020826200E1E,1,1,-651,-43,-4350,124,1456382230422843,1456382230422843,1,1456390179403
E2003072430F020826200E1E,1,1,-364,-41,-4150,2132,1456382230433915,1456382230433915,1,1456390179404
E2003072430F020826200E1E,1,1,-338,-42,-4250,1408,1456382230436623,1456382230436623,1,1456390179404
E2003072430F020826200E1E,1,1,-247,-40,-4050,3188,1456382230447103,1456382230447103,1,1456390179405
E2003072430F020826200E1E,1,1,-416,-39,-3900,2724,1456382230449858,1456382230449858,1,1456390179405
E2003072430F020826200E1E,1,1,-664,-45,-4500,660,1456382230460382,1456382230460382,1,1456390179407
E2003072430F020826200E1E,1,1,-364,-42,-4200,3808,1456382230463365,1456382230463365,1,1456390179408
E2003072430F020826200E1E,1,1,-781,-43,-4300,4,1456382230481395,1456382230481395,1,1456390179408
E2003072430F020826200E1E,1,1,-169,-41,-4150,3448,1456382230484175,1456382230484175,1,1456390179504
E2003072430F020826200E1E,1,1,-364,-44,-4400,1536,1456382230496411,1456382230496411,1,1456390179505
E2003072430F020826200E1E,1,1,-664,-44,-4450,368,1456382230500224,1456382230500224,1,1456390179505
E2003072430F020826200E1E,1,1,-585,-43,-4300,536,1456382230518462,1456382230518462,1,1456390179506
E2003072430F020826200E1E,1,1,-390,-42,-4200,3784,1456382230521424,1456382230521424,1,1456390179506
E2003072430F020826200E1E,1,1,-52,-40,-4000,2236,1456382230531630,1456382230531630,1,1456390179507
E2003072430F020826200E1E,1,1,-273,-42,-4250,1744,1456382230534416,1456382230534416,1,1456390179507
E2003072430F020826200E1E,1,1,-442,-42,-4200,1716,1456382230552711,1456382230552711,1,1456390179508
E2003072430F020826200E1E,1,1,-273,-43,-4300,976,1456382230555463,1456382230555463,1,1456390179508
E2003072430F020826200E1E,1,1,-338,-40,-4000,2964,1456382230565697,1456382230565697,1,1456390179508
E2003072430F020826200E1E,1,1,-143,-39,-3900,2380,1456382230568951,1456382230568951,1,1456390179509
E2003072430F020826200E1E,1,1,-299,-38,-3850,2728,1456382230587000,1456382230587000,1,1456390179509
E2003072430F020826200E1E,1,1,-247,-41,-4100,2152,1456382230590013,1456382230590013,1,1456390179558
E2003072430F020826200E1E,1,1,-364,-39,-3900,2396,1456382230608130,1456382230608130,1,1456390179558
E2003072430F020826200E1E,1,1,-299,-41,-4150,2120,1456382230610855,1456382230610855,1,1456390179559
E2003072430F020826200E1E,1,1,-299,-41,-4100,2200,1456382230628856,1456382230628856,1,1456390179559
